Time,LOND_NEWY_in,LOND_NEWY_out,AMST_BOST_in,AMST_BOST_out,AOFA_LOND_in,AOFA_LOND_out,CERN-513_WASH_in,CERN-513_WASH_out
8/21/18 9:00,7763985261,6583217256,14202994416,14846375265,26339654784,21321563606,9927913286,23396321984
8/21/18 10:00,8326213352,8148913888,13519835973,14253765443,22884931984,22650666274,10128009320,24453743815
8/21/18 11:00,8873708850,7877465136,13842199882,16664306357,29800082219,22762501351,9975468634,24339727873
8/21/18 12:00,11517173745,9301348142,10336759273,18401748777,31470679177,21597867957,9643951739,27080017654
8/21/18 13:00,11325187933,9142829454,16958113662,13007174801,22593090923,18817155429,10061483968,27924748649
8/21/18 14:00,9280550303,9994699133,21556358655,18718883740,21030888421,19249018376,9471089622,25320270796
8/21/18 15:00,15213721396,9018963767,21074754310,19084061281,17656202204,22548142124,12999968481,20325193836
8/21/18 16:00,12228047021,15909234673,20863451361,19867891790,18532010429,19896109572,14139046003,18202460945
8/21/18 17:00,12933525882,18517555036,25147787783,20692639232,16541694766,25790548958,17144410372,14814834879
8/21/18 18:00,16405516851,18253591353,25761358571,27452053376,16920159119,26067627870,21627166219,19411989836
8/21/18 19:00,15761724881,18392265811,24182450015,30572922945,25508995050,26666592938,22575779238,16957151885
8/21/18 20:00,18980304797,11468901430,25191520870,18279726254,30568629255,24737489775,20728784614,12962592347
8/21/18 21:00,17611787286,16688585179,20789915800,19013326284,27614503943,26708861664,20430784135,16651978167
8/21/18 22:00,11713928760,14310564061,20533588646,13032201011,15690002109,23955996602,23075544724,18702982356
8/21/18 23:00,10166073202,12273834440,12500418815,9752114869,19665522870,21433717887,19980975422,23461624808
8/22/18 0:00,10520995203,15938806211,2204750918,7772402163,20800354436,21567677988,15178488405,22756636641
8/22/18 1:00,9280303386,12212472488,1310239223,8335567536,25059117694,26431188380,13873843477,23443841442
8/22/18 2:00,10193765832,13062287087,2757699857,8951590764,22254375583,17900681851,15681358867,28404278852
8/22/18 3:00,11525410099,11176925796,959199592.8,8268193512,20082745738,18784317161,11304012162,27218413523
8/22/18 4:00,13930381576,10780791652,7064820639,12030938235,16997280353,19725762865,19340968948,28522557224
8/22/18 5:00,15945602754,14913318493,9780316984,7874745957,21231631358,18446238900,24310097042,22663860755
8/22/18 6:00,11416491531,12107001535,10346804611,8359355682,18722355095,16053142506,16748889320,20778221676
8/22/18 7:00,10987426068,11800270521,2737508194,8559318575,23224177882,20035043905,18837648791,19359066519
8/22/18 8:00,11605631662,11683365186,1587848316,9156684736,17275603747,22359634515,21887055313,18294847942
8/22/18 9:00,11455911637,14522770352,2169616865,9514782424,14331728111,18437204401,17249878074,10995429409
8/22/18 10:00,11308987266,12960066913,2389994954,9368970201,12360626519,20264919654,17184207494,14505527872
8/22/18 11:00,11136147313,10325577216,5100591094,12293550334,11780809245,23559589948,19886987792,21049090786
8/22/18 12:00,10597401355,11990759700,8086135286,12099543275,15341374971,25499684413,22332151587,22183285152
8/22/18 13:00,11726703733,11030529720,5872274275,16502268479,16569961781,26348720204,20393753076,20914873452
8/22/18 14:00,12640210262,13749908273,5558387542,17736197105,20056868840,29782012174,21480229638,25313513040
8/22/18 15:00,11607487792,15108779571,4626394436,12303577954,21976769717,30372547237,16753940547,28042217900
8/22/18 16:00,12670531089,12683224983,6196982708,14659742578,25824104534,29553220892,16762285263,21182255718
8/22/18 17:00,13107302431,11865825140,10617342104,18438844520,21378955146,31790949974,17575872844,20358879381
8/22/18 18:00,15477877995,14613955139,10667327430,17507716065,24247872777,31769163988,18780370348,22603335423
8/22/18 19:00,12727057217,15841867771,7963406163,16156089334,22761292973,32018231662,19707791856,19656769977
8/22/18 20:00,12511715575,11163166890,6582833162,20521816265,21945046794,30807844994,26587328785,21381710128
8/22/18 21:00,12551890633,12994723208,4860680392,18572136243,22232863473,28730338610,22771857688,22551327032
8/22/18 22:00,13311824090,12882703004,2838085148,14838893932,20397635937,33227823182,16522689994,18095855857
8/22/18 23:00,8540146770,7863777898,2549633811,12784024363,16391162658,29934255303,13946712696,20411157067
8/23/18 0:00,7536448181,9791612751,3433770244,13865058595,13441790739,30287874501,11325206211,20464849540
8/23/18 1:00,11700820510,10875362943,7678927417,12463101442,21054830635,28082171908,12168783973,25169341224
8/23/18 2:00,12026877639,11205969400,8670681577,14870798573,21802855224,32996876288,14730615811,18084312692
8/23/18 3:00,12644472465,10656474350,7131581697,13932008564,17977811554,33218942324,19998086092,16935034952
8/23/18 4:00,10928020039,9360685252,6452882016,12854313820,17681964576,30498973160,21008680115,13195876601
8/23/18 5:00,10728424373,8708243313,3853507596,14010477886,17045260736,29196057450,26366290075,18013359322
8/23/18 6:00,9038573760,9147604800,9140143729,13463211858,17622227787,17915755380,18735045396,14263751865
8/23/18 7:00,10044392360,8480070733,9669262233,17972207312,17821690758,16509444336,18056876061,13738747297
8/23/18 8:00,9485758996,8278315078,7396442428,8796381934,27753643229,17272825685,13166010930,15751346746
8/23/18 9:00,12509609070,12174538444,4621649699,9294257065,34061767150,24396287258,14061173120,17084653435
8/23/18 10:00,10212708516,9156705475,7908984804,14095734660,26394442377,19818640567,13188528490,16989631929
8/23/18 11:00,9136427990,12722510272,9379970705,12722412466,29543021686,18075493221,10824613514,17995960022
8/23/18 12:00,15323351395,15135085625,9378069486,13504028855,26406346561,15830323289,12551661208,17140813205
8/23/18 13:00,15648457624,17945579750,6146854369,13169778145,21395945202,15951808844,11789271250,15976033463
8/23/18 14:00,13643596150,16913753255,2672675691,18967085332,18475808324,16124048196,13361852624,13288895620
8/23/18 15:00,15987345652,15574023206,3783556954,19432348902,17799817352,18045128549,14922044733,13614550807
8/23/18 16:00,8436508065,13481143665,2936044437,14923214215,19321912505,13042773325,10135127458,9058866789
8/23/18 17:00,7481945610,8817075943,1812071948,18563262143,13675213584,12693546424,9366556044,10598966856
8/23/18 18:00,6191564603,9812845129,2177441472,19219538221,12283183616,11025399625,12774131432,18243920436
8/23/18 19:00,8277846262,13837347566,11248909539,13639789545,15163301339,11199148539,19785992906,14285348528
8/23/18 20:00,7785436193,7270747844,8419770877,27353770423,8349627648,11135754355,15363945646,11935804277
8/23/18 21:00,12507702081,4717317092,5577881015,20229063283,8068841525,17010757915,21447931510,17288010308
8/23/18 22:00,10326870371,5512292161,2650641779,10920333938,8298235469,14928049050,16317262175,14604126245
8/23/18 23:00,13617228961,10833261038,1449167912,8058204583,19154280015,17454085266,20964541136,23149796598
8/24/18 0:00,10886428413,5453127088,2040770415,15144748347,13941711324,14328140992,20568139798,19177313988
8/24/18 1:00,13738188410,4773800994,904369663.2,14419027699,11567652536,14403794486,16872998240,19436028768
8/24/18 2:00,12744440068,6161314000,2266019647,17307765717,12090559746,16664476237,19513599544,23617868125
8/24/18 3:00,16460447088,11374788319,1429266467,8589798159,21379771617,23276391337,20362430932,20815588027
8/24/18 4:00,13072725476,10870124404,1135420348,7923809557,21431707675,17565614803,20035434123,19635317291
8/24/18 5:00,11073468023,6104285662,444158414.6,5472764110,17169272362,12994527891,16087412867,23084963227
8/24/18 6:00,14655754715,7256760407,1264411704,3947849847,13758787163,13936106395,17454178281,21539017512
8/24/18 7:00,11086415847,7530991917,3646535062,3684530334,11281893773,11054850961,18319826471,14527808670
8/24/18 8:00,9746521655,7279242715,16759309808,2191680477,9796791086,14781596003,34632604699,20484641149
8/24/18 9:00,11797935048,11237576213,13786637280,2170151006,16101687991,21032172075,34874653210,22192220190
8/24/18 10:00,12270299113,11839549322,8945359572,10666642989,10660485874,19556666816,20589183393,13884344810
8/24/18 11:00,12411419942,11677200046,11923316130,3429967196,10637651118,15891545844,17166501202,14039813477
8/24/18 12:00,12082501170,12701357467,5303299279,8887436825,8597939993,19481035983,24349120453,14539826704
8/24/18 13:00,17140436348,16242912268,9099902578,10349951429,21626169502,35955254164,24914347179,35326067085
8/24/18 14:00,18981707232,18640244119,2796635745,17424753353,21743434701,33884082474,22595651275,25938321962
8/24/18 15:00,19983747467,16874717370,5070886732,14356917962,21269015632,36312358210,23956893793,25945405751
8/24/18 16:00,20223082250,16867981996,11600494984,8101217729,19090108198,23913860010,22910793357,25071743583
8/24/18 17:00,18754441487,14067103551,15320189630,9835082000,22241500588,29063320585,26435223408,37684328647
8/24/18 18:00,23718969175,13283588190,15273603681,7483515826,22441203985,32196848529,22673881274,42594220209
8/24/18 19:00,25571936693,15282540472,8984561906,14108103408,19898707968,28932805009,22185712078,30847528264
8/24/18 20:00,21919639426,11080758968,6289956667,25391398752,22544820863,20334540322,21392740585,28480669866
8/24/18 21:00,21175145347,11888195877,4105620707,26645433651,18242062703,25588112149,20832908200,27408811199
8/24/18 22:00,18852767787,10774809842,6258169271,23932945097,21384895606,33076565285,23000449777,24486412189
8/24/18 23:00,18816505280,11670685223,5677151405,25350587439,16101671667,31535033138,26301290344,27103233337
8/25/18 0:00,19915819717,14952024764,1178143743,26333364486,18976955302,27768333659,17417190627,27558646980
8/25/18 1:00,12298420755,13162101451,4874117183,28836419033,18985566271,24437232724,21122924925,23598152358
8/25/18 2:00,15249898903,11841480717,10828132242,20486773785,20093522839,16057013007,22439961896,27894214835
8/25/18 3:00,15159004593,9279184056,9834015944,26483136897,26310279567,23829652028,26368199318,28009403821
8/25/18 4:00,17404272315,13791260333,3593427832,22745542583,19983493917,20965884686,25324489405,33600615423
8/25/18 5:00,15569685157,9742257790,4956295529,20048530698,25430655563,17598963377,20792579638,34822105799
8/25/18 6:00,10499524983,11885432769,2378844186,20241231447,19358112290,25558861394,24482000131,35853400157
8/25/18 7:00,13065082302,10155162326,2643864376,20024261051,16336510080,14976936160,26030648608,35034121812
8/25/18 8:00,15208398220,11109031487,13496437900,18041170148,18993104120,17691857608,21651388335,29999950477
8/25/18 9:00,19157321469,12535482461,16967602178,20074541355,20586080167,23737176988,17331579108,25994103847
8/25/18 10:00,17066511726,12314311197,11562624837,18930709635,18378050121,29476989850,21099841924,25738538074
8/25/18 11:00,12457508542,8444463852,6937061785,18788451804,10300921539,27581095289,19656322228,27272732938
8/25/18 12:00,12460700309,11520677066,3812720824,18718673468,14491380284,24867511927,25727382004,27151425196
8/25/18 13:00,11083945159,12914976328,2572647052,7123026285,19411989622,16888374526,19994874067,25079309361
8/25/18 14:00,11151105606,11190617537,6354828214,7688423133,23492323883,31784442729,24153852773,26133290990
8/25/18 15:00,11855958230,9132275316,6586161960,11874786999,15116420149,46397765299,26937331396,24953309658
8/25/18 16:00,8807540217,15701471271,8808806165,10202421111,25539565286,46662647460,24764624159,36087484470
8/25/18 17:00,10926715227,12401339018,13365525041,5560902996,27743196650,35315565021,27490131360,29767430963
8/25/18 18:00,15193042437,14444927329,10709822433,10120178326,18752029051,39249540297,20668255163,27043237356
8/25/18 19:00,15742022234,13451693363,7880913166,17695800804,20805070124,52341906415,19389666639,25717730838
8/25/18 20:00,16309852821,10142449773,11589250230,19626997302,20417562101,50096753106,19124165778,18036578577
8/25/18 21:00,13760596024,12659579908,12094974467,19057843224,13048913851,52188428174,18844829910,20677683698
8/25/18 22:00,12421894715,12009981670,12292621769,20132216064,19387108361,28971615449,20876994248,26536317477
8/25/18 23:00,11823973342,10145061665,11340611579,16245536988,10579235164,22034710123,24592830286,21242306073
8/26/18 0:00,10334565837,7354564598,7707656764,13998522444,14222237225,21128277807,25961762624,20881649814
8/26/18 1:00,12618326797,14134789973,9121461620,13063092486,17351936436,34164122328,23296450918,18259205332
8/26/18 2:00,20312864805,11058085338,12217362074,5635103433,19140511806,27248765415,27504264328,20723681510
8/26/18 3:00,12670970612,9315673231,2862640481,3518094412,21745052896,30840090166,26768949904,20705325425
8/26/18 4:00,14302121055,9759916422,3666163011,5627461365,12330700358,30988009955,22155003660,18998257208
8/26/18 5:00,14320879264,12153853319,6726671487,8259416242,15309318798,30903407112,23489878692,19560324879
8/26/18 6:00,18817383088,10272775855,9833302524,4915175391,10323607368,28150033969,20768438502,19892273534
8/26/18 7:00,16663318450,9664632938,9091056164,2735726767,11302850252,33622437810,17465955028,18488629791
8/26/18 8:00,12310317697,8100139658,7348195871,1782181726,12427571040,19836405674,21862522936,21510868032
8/26/18 9:00,13755906139,11653801385,7249350328,888381193,13788963158,39216684381,22056213472,20192788133
8/26/18 10:00,11838478013,14288933244,16493560858,3643963552,13432432259,48194488055,24445075146,17771107898
8/26/18 11:00,13720550929,12944089749,17097902316,6785783600,17640978160,47996341335,23360667994,20500448595
8/26/18 12:00,13029005302,14003649373,7854448842,6733760018,16421435044,45726382458,22937162625,19500919076
8/26/18 13:00,13818184506,11814231534,15123482863,5251668534,19576376194,41351338115,18864804488,16658187593
8/26/18 14:00,15251452001,9882064358,14588509350,5610161911,19193763792,46528951050,20256993627,16001003647
8/26/18 15:00,18396531742,15704619733,11399774150,4956794984,21111703950,38969334646,15998162090,21451835787
8/26/18 16:00,18670469921,14500786943,6632501844,7820536185,25382253990,34791942754,22819984900,18505870814
8/26/18 17:00,15697332948,9258961478,13274286310,12279742566,23378468684,42728095231,20381036173,20074812465
8/26/18 18:00,13483804639,12097299330,7435442113,15383411363,19069107405,31903077307,25433137538,21935059682
8/26/18 19:00,11541564930,13232915273,11059883351,6326960892,22717349769,15097310218,26849437847,19633844945
8/26/18 20:00,12121734420,9878752273,10530513953,6776942014,19172666053,31177683049,27175559231,15655306403
8/26/18 21:00,14256607959,11377473626,6687192444,10261315150,17817687640,31318121955,23439126986,13055402183
8/26/18 22:00,13887603186,11585607283,6873473832,9630522262,23030237754,34661667392,20819804789,14011785860
8/26/18 23:00,17876456642,16518026596,4057167359,5872252899,23192406694,34186847131,19070631247,17427840279
8/27/18 0:00,16474853554,13934210074,8778596066,1896159670,22611684689,28105490896,18175547613,17009312596
